,path,plate_pattern
7603,test/HUVEC-19/Plate4/H14_s1,0
7604,test/HUVEC-19/Plate4/H16_s1,0
7605,test/HUVEC-19/Plate4/H17_s1,0
7606,test/HUVEC-19/Plate4/H18_s1,0
7607,test/HUVEC-19/Plate4/H20_s1,0
7608,test/HUVEC-19/Plate4/H21_s1,0
7609,test/HUVEC-19/Plate4/H23_s1,0
7610,test/HUVEC-19/Plate4/I02_s1,0
7611,test/HUVEC-19/Plate4/I03_s1,0
7612,test/HUVEC-19/Plate4/I04_s1,0
7613,test/HUVEC-19/Plate4/I05_s1,0
7614,test/HUVEC-19/Plate4/I06_s1,0
7615,test/HUVEC-19/Plate4/I07_s1,0
7616,test/HUVEC-19/Plate4/I08_s1,0
7617,test/HUVEC-19/Plate4/I09_s1,0
7618,test/HUVEC-19/Plate4/I10_s1,0
7619,test/HUVEC-19/Plate4/I11_s1,0
7620,test/HUVEC-19/Plate4/I12_s1,0
7621,test/HUVEC-19/Plate4/I13_s1,0
7622,test/HUVEC-19/Plate4/I14_s1,0
7623,test/HUVEC-19/Plate4/I15_s1,0
7624,test/HUVEC-19/Plate4/I16_s1,0
7625,test/HUVEC-19/Plate4/I17_s1,0
7626,test/HUVEC-19/Plate4/I18_s1,0
7627,test/HUVEC-19/Plate4/I19_s1,0
7628,test/HUVEC-19/Plate4/I20_s1,0
7629,test/HUVEC-19/Plate4/I21_s1,0
7630,test/HUVEC-19/Plate4/I22_s1,0
7631,test/HUVEC-19/Plate4/I23_s1,0
7632,test/HUVEC-19/Plate4/J02_s1,0
7633,test/HUVEC-19/Plate4/J04_s1,0
7634,test/HUVEC-19/Plate4/J05_s1,0
7635,test/HUVEC-19/Plate4/J06_s1,0
7636,test/HUVEC-19/Plate4/J08_s1,0
7637,test/HUVEC-19/Plate4/J09_s1,0
7638,test/HUVEC-19/Plate4/J10_s1,0
7639,test/HUVEC-19/Plate4/J12_s1,0
7640,test/HUVEC-19/Plate4/J13_s1,0
7641,test/HUVEC-19/Plate4/J14_s1,0
7642,test/HUVEC-19/Plate4/J16_s1,0
7643,test/HUVEC-19/Plate4/J17_s1,0
7644,test/HUVEC-19/Plate4/J18_s1,0
7645,test/HUVEC-19/Plate4/J20_s1,0
7646,test/HUVEC-19/Plate4/J21_s1,0
7647,test/HUVEC-19/Plate4/J23_s1,0
7648,test/HUVEC-19/Plate4/K02_s1,0
7649,test/HUVEC-19/Plate4/K03_s1,0
7650,test/HUVEC-19/Plate4/K04_s1,0
7651,test/HUVEC-19/Plate4/K05_s1,0
7652,test/HUVEC-19/Plate4/K06_s1,0
7653,test/HUVEC-19/Plate4/K07_s1,0
7654,test/HUVEC-19/Plate4/K08_s1,0
7655,test/HUVEC-19/Plate4/K09_s1,0
7656,test/HUVEC-19/Plate4/K10_s1,0
7657,test/HUVEC-19/Plate4/K11_s1,0
7658,test/HUVEC-19/Plate4/K12_s1,0
7659,test/HUVEC-19/Plate4/K13_s1,0
7660,test/HUVEC-19/Plate4/K14_s1,0
7661,test/HUVEC-19/Plate4/K15_s1,0
7662,test/HUVEC-19/Plate4/K16_s1,0
7663,test/HUVEC-19/Plate4/K17_s1,0
7664,test/HUVEC-19/Plate4/K18_s1,0
7665,test/HUVEC-19/Plate4/K19_s1,0
7666,test/HUVEC-19/Plate4/K20_s1,0
7667,test/HUVEC-19/Plate4/K21_s1,0
7668,test/HUVEC-19/Plate4/K22_s1,0
7669,test/HUVEC-19/Plate4/K23_s1,0
7670,test/HUVEC-19/Plate4/L02_s1,0
7671,test/HUVEC-19/Plate4/L03_s1,0
7672,test/HUVEC-19/Plate4/L04_s1,0
7673,test/HUVEC-19/Plate4/L05_s1,0
7674,test/HUVEC-19/Plate4/L06_s1,0
7675,test/HUVEC-19/Plate4/L07_s1,0
7676,test/HUVEC-19/Plate4/L08_s1,0
7677,test/HUVEC-19/Plate4/L09_s1,0
7678,test/HUVEC-19/Plate4/L10_s1,0
7679,test/HUVEC-19/Plate4/L11_s1,0
7680,test/HUVEC-19/Plate4/L12_s1,0
7681,test/HUVEC-19/Plate4/L13_s1,0
7682,test/HUVEC-19/Plate4/L14_s1,0
7683,test/HUVEC-19/Plate4/L15_s1,0
7684,test/HUVEC-19/Plate4/L16_s1,0
7685,test/HUVEC-19/Plate4/L17_s1,0
7686,test/HUVEC-19/Plate4/L18_s1,0
7687,test/HUVEC-19/Plate4/L19_s1,0
7688,test/HUVEC-19/Plate4/L20_s1,0
7689,test/HUVEC-19/Plate4/L21_s1,0
7690,test/HUVEC-19/Plate4/L22_s1,0
7691,test/HUVEC-19/Plate4/L23_s1,0
7692,test/HUVEC-19/Plate4/M02_s1,0
7693,test/HUVEC-19/Plate4/M04_s1,0
7694,test/HUVEC-19/Plate4/M05_s1,0
7695,test/HUVEC-19/Plate4/M06_s1,0
7696,test/HUVEC-19/Plate4/M08_s1,0
7697,test/HUVEC-19/Plate4/M09_s1,0
7698,test/HUVEC-19/Plate4/M10_s1,0
7699,test/HUVEC-19/Plate4/M12_s1,0
7700,test/HUVEC-19/Plate4/M13_s1,0
7701,test/HUVEC-19/Plate4/M14_s1,0
7702,test/HUVEC-19/Plate4/M16_s1,0
7703,test/HUVEC-19/Plate4/M17_s1,0
7704,test/HUVEC-19/Plate4/M18_s1,0
7705,test/HUVEC-19/Plate4/M20_s1,0
7706,test/HUVEC-19/Plate4/M21_s1,0
7707,test/HUVEC-19/Plate4/M23_s1,0
7708,test/HUVEC-19/Plate4/N02_s1,0
7709,test/HUVEC-19/Plate4/N03_s1,0
7710,test/HUVEC-19/Plate4/N04_s1,0
7711,test/HUVEC-19/Plate4/N05_s1,0
7712,test/HUVEC-19/Plate4/N06_s1,0
7713,test/HUVEC-19/Plate4/N07_s1,0
7714,test/HUVEC-19/Plate4/N08_s1,0
7715,test/HUVEC-19/Plate4/N09_s1,0
7716,test/HUVEC-19/Plate4/N10_s1,0
7717,test/HUVEC-19/Plate4/N11_s1,0
7718,test/HUVEC-19/Plate4/N12_s1,0
7719,test/HUVEC-19/Plate4/N13_s1,0
7720,test/HUVEC-19/Plate4/N14_s1,0
7721,test/HUVEC-19/Plate4/N15_s1,0
7722,test/HUVEC-19/Plate4/N16_s1,0
7723,test/HUVEC-19/Plate4/N17_s1,0
7724,test/HUVEC-19/Plate4/N18_s1,0
7725,test/HUVEC-19/Plate4/N19_s1,0
7726,test/HUVEC-19/Plate4/N20_s1,0
7727,test/HUVEC-19/Plate4/N21_s1,0
7728,test/HUVEC-19/Plate4/N22_s1,0
7729,test/HUVEC-19/Plate4/N23_s1,0
7730,test/HUVEC-19/Plate4/O02_s1,0
7731,test/HUVEC-19/Plate4/O03_s1,0
7732,test/HUVEC-19/Plate4/O04_s1,0
7733,test/HUVEC-19/Plate4/O05_s1,0
7734,test/HUVEC-19/Plate4/O06_s1,0
7735,test/HUVEC-19/Plate4/O07_s1,0
7736,test/HUVEC-19/Plate4/O08_s1,0
7737,test/HUVEC-19/Plate4/O09_s1,0
7738,test/HUVEC-19/Plate4/O10_s1,0
7739,test/HUVEC-19/Plate4/O11_s1,0
7740,test/HUVEC-19/Plate4/O12_s1,0
7741,test/HUVEC-19/Plate4/O13_s1,0
7742,test/HUVEC-19/Plate4/O14_s1,0
7743,test/HUVEC-19/Plate4/O15_s1,0
7744,test/HUVEC-19/Plate4/O16_s1,0
7745,test/HUVEC-19/Plate4/O17_s1,0
7746,test/HUVEC-19/Plate4/O18_s1,0
7747,test/HUVEC-19/Plate4/O19_s1,0
7748,test/HUVEC-19/Plate4/O20_s1,0
7749,test/HUVEC-19/Plate4/O21_s1,0
7750,test/HUVEC-19/Plate4/O22_s1,0
7751,test/HUVEC-19/Plate4/O23_s1,0
7752,test/HUVEC-20/Plate1/B03_s1,1
7753,test/HUVEC-20/Plate1/B04_s1,1
7754,test/HUVEC-20/Plate1/B05_s1,1
7755,test/HUVEC-20/Plate1/B06_s1,1
7756,test/HUVEC-20/Plate1/B07_s1,1
7757,test/HUVEC-20/Plate1/B08_s1,1
7758,test/HUVEC-20/Plate1/B09_s1,1
7759,test/HUVEC-20/Plate1/B10_s1,1
7760,test/HUVEC-20/Plate1/B11_s1,1
7761,test/HUVEC-20/Plate1/B12_s1,1
7762,test/HUVEC-20/Plate1/B13_s1,1
7763,test/HUVEC-20/Plate1/B14_s1,1
7764,test/HUVEC-20/Plate1/B15_s1,1
7765,test/HUVEC-20/Plate1/B16_s1,1
7766,test/HUVEC-20/Plate1/B17_s1,1
7767,test/HUVEC-20/Plate1/B18_s1,1
7768,test/HUVEC-20/Plate1/B19_s1,1
7769,test/HUVEC-20/Plate1/B20_s1,1
7770,test/HUVEC-20/Plate1/B21_s1,1
7771,test/HUVEC-20/Plate1/B22_s1,1
7772,test/HUVEC-20/Plate1/B23_s1,1
7773,test/HUVEC-20/Plate1/C02_s1,1
7774,test/HUVEC-20/Plate1/C04_s1,1
7775,test/HUVEC-20/Plate1/C05_s1,1
7776,test/HUVEC-20/Plate1/C06_s1,1
7777,test/HUVEC-20/Plate1/C08_s1,1
7778,test/HUVEC-20/Plate1/C09_s1,1
7779,test/HUVEC-20/Plate1/C10_s1,1
7780,test/HUVEC-20/Plate1/C12_s1,1
7781,test/HUVEC-20/Plate1/C13_s1,1
7782,test/HUVEC-20/Plate1/C14_s1,1
7783,test/HUVEC-20/Plate1/C16_s1,1
7784,test/HUVEC-20/Plate1/C17_s1,1
7785,test/HUVEC-20/Plate1/C18_s1,1
7786,test/HUVEC-20/Plate1/C20_s1,1
7787,test/HUVEC-20/Plate1/C21_s1,1
7788,test/HUVEC-20/Plate1/C23_s1,1
7789,test/HUVEC-20/Plate1/D02_s1,1
7790,test/HUVEC-20/Plate1/D03_s1,1
7791,test/HUVEC-20/Plate1/D04_s1,1
7792,test/HUVEC-20/Plate1/D05_s1,1
7793,test/HUVEC-20/Plate1/D06_s1,1
7794,test/HUVEC-20/Plate1/D07_s1,1
7795,test/HUVEC-20/Plate1/D08_s1,1
7796,test/HUVEC-20/Plate1/D09_s1,1
7797,test/HUVEC-20/Plate1/D10_s1,1
7798,test/HUVEC-20/Plate1/D11_s1,1
7799,test/HUVEC-20/Plate1/D12_s1,1
7800,test/HUVEC-20/Plate1/D13_s1,1
7801,test/HUVEC-20/Plate1/D14_s1,1
7802,test/HUVEC-20/Plate1/D15_s1,1
7803,test/HUVEC-20/Plate1/D16_s1,1
7804,test/HUVEC-20/Plate1/D17_s1,1
7805,test/HUVEC-20/Plate1/D18_s1,1
7806,test/HUVEC-20/Plate1/D19_s1,1
7807,test/HUVEC-20/Plate1/D20_s1,1
7808,test/HUVEC-20/Plate1/D21_s1,1
7809,test/HUVEC-20/Plate1/D22_s1,1
7810,test/HUVEC-20/Plate1/D23_s1,1
7811,test/HUVEC-20/Plate1/E02_s1,1
7812,test/HUVEC-20/Plate1/E03_s1,1
7813,test/HUVEC-20/Plate1/E04_s1,1
7814,test/HUVEC-20/Plate1/E05_s1,1
7815,test/HUVEC-20/Plate1/E06_s1,1
7816,test/HUVEC-20/Plate1/E07_s1,1
7817,test/HUVEC-20/Plate1/E08_s1,1
7818,test/HUVEC-20/Plate1/E09_s1,1
7819,test/HUVEC-20/Plate1/E10_s1,1
7820,test/HUVEC-20/Plate1/E11_s1,1
7821,test/HUVEC-20/Plate1/E12_s1,1
7822,test/HUVEC-20/Plate1/E13_s1,1
7823,test/HUVEC-20/Plate1/E14_s1,1
7824,test/HUVEC-20/Plate1/E15_s1,1
7825,test/HUVEC-20/Plate1/E16_s1,1
7826,test/HUVEC-20/Plate1/E17_s1,1
7827,test/HUVEC-20/Plate1/E18_s1,1
7828,test/HUVEC-20/Plate1/E19_s1,1
7829,test/HUVEC-20/Plate1/E20_s1,1
7830,test/HUVEC-20/Plate1/E21_s1,1
7831,test/HUVEC-20/Plate1/E22_s1,1
7832,test/HUVEC-20/Plate1/E23_s1,1
7833,test/HUVEC-20/Plate1/F02_s1,1
7834,test/HUVEC-20/Plate1/F04_s1,1
7835,test/HUVEC-20/Plate1/F05_s1,1
7836,test/HUVEC-20/Plate1/F06_s1,1
7837,test/HUVEC-20/Plate1/F08_s1,1
7838,test/HUVEC-20/Plate1/F09_s1,1
7839,test/HUVEC-20/Plate1/F10_s1,1
7840,test/HUVEC-20/Plate1/F12_s1,1
7841,test/HUVEC-20/Plate1/F13_s1,1
7842,test/HUVEC-20/Plate1/F14_s1,1
7843,test/HUVEC-20/Plate1/F16_s1,1
7844,test/HUVEC-20/Plate1/F17_s1,1
7845,test/HUVEC-20/Plate1/F18_s1,1
7846,test/HUVEC-20/Plate1/F20_s1,1
7847,test/HUVEC-20/Plate1/F21_s1,1
7848,test/HUVEC-20/Plate1/F23_s1,1
7849,test/HUVEC-20/Plate1/G02_s1,1
7850,test/HUVEC-20/Plate1/G03_s1,1
7851,test/HUVEC-20/Plate1/G04_s1,1
7852,test/HUVEC-20/Plate1/G05_s1,1
7853,test/HUVEC-20/Plate1/G06_s1,1
7854,test/HUVEC-20/Plate1/G07_s1,1
7855,test/HUVEC-20/Plate1/G08_s1,1
7856,test/HUVEC-20/Plate1/G09_s1,1
7857,test/HUVEC-20/Plate1/G10_s1,1
7858,test/HUVEC-20/Plate1/G11_s1,1
7859,test/HUVEC-20/Plate1/G12_s1,1
7860,test/HUVEC-20/Plate1/G13_s1,1
7861,test/HUVEC-20/Plate1/G14_s1,1
7862,test/HUVEC-20/Plate1/G15_s1,1
7863,test/HUVEC-20/Plate1/G16_s1,1
7864,test/HUVEC-20/Plate1/G17_s1,1
7865,test/HUVEC-20/Plate1/G18_s1,1
7866,test/HUVEC-20/Plate1/G19_s1,1
7867,test/HUVEC-20/Plate1/G20_s1,1
7868,test/HUVEC-20/Plate1/G21_s1,1
7869,test/HUVEC-20/Plate1/G22_s1,1
7870,test/HUVEC-20/Plate1/G23_s1,1
7871,test/HUVEC-20/Plate1/H02_s1,1
7872,test/HUVEC-20/Plate1/H04_s1,1
7873,test/HUVEC-20/Plate1/H05_s1,1
7874,test/HUVEC-20/Plate1/H06_s1,1
7875,test/HUVEC-20/Plate1/H08_s1,1
7876,test/HUVEC-20/Plate1/H09_s1,1
7877,test/HUVEC-20/Plate1/H10_s1,1
7878,test/HUVEC-20/Plate1/H12_s1,1
7879,test/HUVEC-20/Plate1/H13_s1,1
7880,test/HUVEC-20/Plate1/H14_s1,1
7881,test/HUVEC-20/Plate1/H16_s1,1
7882,test/HUVEC-20/Plate1/H17_s1,1
7883,test/HUVEC-20/Plate1/H18_s1,1
7884,test/HUVEC-20/Plate1/H20_s1,1
7885,test/HUVEC-20/Plate1/H21_s1,1
7886,test/HUVEC-20/Plate1/H23_s1,1
7887,test/HUVEC-20/Plate1/I02_s1,1
7888,test/HUVEC-20/Plate1/I03_s1,1
7889,test/HUVEC-20/Plate1/I04_s1,1
7890,test/HUVEC-20/Plate1/I05_s1,1
7891,test/HUVEC-20/Plate1/I06_s1,1
7892,test/HUVEC-20/Plate1/I07_s1,1
7893,test/HUVEC-20/Plate1/I08_s1,1
7894,test/HUVEC-20/Plate1/I09_s1,1
7895,test/HUVEC-20/Plate1/I10_s1,1
7896,test/HUVEC-20/Plate1/I11_s1,1
7897,test/HUVEC-20/Plate1/I12_s1,1
7898,test/HUVEC-20/Plate1/I13_s1,1
7899,test/HUVEC-20/Plate1/I14_s1,1
7900,test/HUVEC-20/Plate1/I15_s1,1
7901,test/HUVEC-20/Plate1/I16_s1,1
7902,test/HUVEC-20/Plate1/I17_s1,1
7903,test/HUVEC-20/Plate1/I18_s1,1
7904,test/HUVEC-20/Plate1/I19_s1,1
7905,test/HUVEC-20/Plate1/I20_s1,1
7906,test/HUVEC-20/Plate1/I21_s1,1
7907,test/HUVEC-20/Plate1/I22_s1,1
7908,test/HUVEC-20/Plate1/I23_s1,1
7909,test/HUVEC-20/Plate1/J02_s1,1
7910,test/HUVEC-20/Plate1/J04_s1,1
7911,test/HUVEC-20/Plate1/J05_s1,1
7912,test/HUVEC-20/Plate1/J06_s1,1
7913,test/HUVEC-20/Plate1/J08_s1,1
7914,test/HUVEC-20/Plate1/J09_s1,1
7915,test/HUVEC-20/Plate1/J10_s1,1
7916,test/HUVEC-20/Plate1/J12_s1,1
7917,test/HUVEC-20/Plate1/J13_s1,1
7918,test/HUVEC-20/Plate1/J14_s1,1
7919,test/HUVEC-20/Plate1/J16_s1,1
7920,test/HUVEC-20/Plate1/J17_s1,1
7921,test/HUVEC-20/Plate1/J18_s1,1
7922,test/HUVEC-20/Plate1/J20_s1,1
7923,test/HUVEC-20/Plate1/J21_s1,1
7924,test/HUVEC-20/Plate1/J23_s1,1
7925,test/HUVEC-20/Plate1/K02_s1,1
7926,test/HUVEC-20/Plate1/K03_s1,1
7927,test/HUVEC-20/Plate1/K04_s1,1
7928,test/HUVEC-20/Plate1/K05_s1,1
7929,test/HUVEC-20/Plate1/K06_s1,1
7930,test/HUVEC-20/Plate1/K07_s1,1
7931,test/HUVEC-20/Plate1/K08_s1,1
7932,test/HUVEC-20/Plate1/K09_s1,1
7933,test/HUVEC-20/Plate1/K10_s1,1
7934,test/HUVEC-20/Plate1/K11_s1,1
7935,test/HUVEC-20/Plate1/K12_s1,1
7936,test/HUVEC-20/Plate1/K13_s1,1
7937,test/HUVEC-20/Plate1/K14_s1,1
7938,test/HUVEC-20/Plate1/K15_s1,1
7939,test/HUVEC-20/Plate1/K16_s1,1
7940,test/HUVEC-20/Plate1/K17_s1,1
7941,test/HUVEC-20/Plate1/K18_s1,1
7942,test/HUVEC-20/Plate1/K19_s1,1
7943,test/HUVEC-20/Plate1/K20_s1,1
7944,test/HUVEC-20/Plate1/K21_s1,1
7945,test/HUVEC-20/Plate1/K22_s1,1
7946,test/HUVEC-20/Plate1/K23_s1,1
7947,test/HUVEC-20/Plate1/L02_s1,1
7948,test/HUVEC-20/Plate1/L03_s1,1
7949,test/HUVEC-20/Plate1/L04_s1,1
7950,test/HUVEC-20/Plate1/L05_s1,1
7951,test/HUVEC-20/Plate1/L06_s1,1
7952,test/HUVEC-20/Plate1/L07_s1,1
7953,test/HUVEC-20/Plate1/L08_s1,1
7954,test/HUVEC-20/Plate1/L09_s1,1
7955,test/HUVEC-20/Plate1/L10_s1,1
7956,test/HUVEC-20/Plate1/L11_s1,1
7957,test/HUVEC-20/Plate1/L12_s1,1
7958,test/HUVEC-20/Plate1/L13_s1,1
7959,test/HUVEC-20/Plate1/L14_s1,1
7960,test/HUVEC-20/Plate1/L15_s1,1
7961,test/HUVEC-20/Plate1/L16_s1,1
7962,test/HUVEC-20/Plate1/L17_s1,1
7963,test/HUVEC-20/Plate1/L18_s1,1
7964,test/HUVEC-20/Plate1/L19_s1,1
7965,test/HUVEC-20/Plate1/L20_s1,1
7966,test/HUVEC-20/Plate1/L21_s1,1
7967,test/HUVEC-20/Plate1/L22_s1,1
7968,test/HUVEC-20/Plate1/L23_s1,1
7969,test/HUVEC-20/Plate1/M02_s1,1
7970,test/HUVEC-20/Plate1/M04_s1,1
7971,test/HUVEC-20/Plate1/M05_s1,1
7972,test/HUVEC-20/Plate1/M06_s1,1
7973,test/HUVEC-20/Plate1/M08_s1,1
7974,test/HUVEC-20/Plate1/M09_s1,1
7975,test/HUVEC-20/Plate1/M10_s1,1
7976,test/HUVEC-20/Plate1/M12_s1,1
7977,test/HUVEC-20/Plate1/M13_s1,1
7978,test/HUVEC-20/Plate1/M14_s1,1
7979,test/HUVEC-20/Plate1/M16_s1,1
7980,test/HUVEC-20/Plate1/M17_s1,1
7981,test/HUVEC-20/Plate1/M18_s1,1
7982,test/HUVEC-20/Plate1/M20_s1,1
7983,test/HUVEC-20/Plate1/M21_s1,1
7984,test/HUVEC-20/Plate1/M23_s1,1
7985,test/HUVEC-20/Plate1/N02_s1,1
7986,test/HUVEC-20/Plate1/N03_s1,1
7987,test/HUVEC-20/Plate1/N04_s1,1
7988,test/HUVEC-20/Plate1/N05_s1,1
7989,test/HUVEC-20/Plate1/N06_s1,1
7990,test/HUVEC-20/Plate1/N07_s1,1
7991,test/HUVEC-20/Plate1/N08_s1,1
7992,test/HUVEC-20/Plate1/N09_s1,1
7993,test/HUVEC-20/Plate1/N10_s1,1
7994,test/HUVEC-20/Plate1/N11_s1,1
7995,test/HUVEC-20/Plate1/N12_s1,1
7996,test/HUVEC-20/Plate1/N13_s1,1
7997,test/HUVEC-20/Plate1/N14_s1,1
7998,test/HUVEC-20/Plate1/N15_s1,1
7999,test/HUVEC-20/Plate1/N16_s1,1
8000,test/HUVEC-20/Plate1/N17_s1,1
8001,test/HUVEC-20/Plate1/N18_s1,1
8002,test/HUVEC-20/Plate1/N19_s1,1
8003,test/HUVEC-20/Plate1/N20_s1,1
8004,test/HUVEC-20/Plate1/N21_s1,1
8005,test/HUVEC-20/Plate1/N22_s1,1
8006,test/HUVEC-20/Plate1/N23_s1,1
8007,test/HUVEC-20/Plate1/O02_s1,1
8008,test/HUVEC-20/Plate1/O03_s1,1
8009,test/HUVEC-20/Plate1/O04_s1,1
8010,test/HUVEC-20/Plate1/O05_s1,1
8011,test/HUVEC-20/Plate1/O06_s1,1
8012,test/HUVEC-20/Plate1/O07_s1,1
8013,test/HUVEC-20/Plate1/O08_s1,1
8014,test/HUVEC-20/Plate1/O09_s1,1
8015,test/HUVEC-20/Plate1/O10_s1,1
8016,test/HUVEC-20/Plate1/O11_s1,1
8017,test/HUVEC-20/Plate1/O12_s1,1
8018,test/HUVEC-20/Plate1/O13_s1,1
8019,test/HUVEC-20/Plate1/O14_s1,1
8020,test/HUVEC-20/Plate1/O15_s1,1
8021,test/HUVEC-20/Plate1/O16_s1,1
8022,test/HUVEC-20/Plate1/O17_s1,1
8023,test/HUVEC-20/Plate1/O18_s1,1
8024,test/HUVEC-20/Plate1/O19_s1,1
8025,test/HUVEC-20/Plate1/O20_s1,1
8026,test/HUVEC-20/Plate1/O21_s1,1
8027,test/HUVEC-20/Plate1/O22_s1,1
8028,test/HUVEC-20/Plate1/O23_s1,1
8029,test/HUVEC-20/Plate2/B03_s1,2
8030,test/HUVEC-20/Plate2/B04_s1,2
8031,test/HUVEC-20/Plate2/B05_s1,2
8032,test/HUVEC-20/Plate2/B06_s1,2
8033,test/HUVEC-20/Plate2/B07_s1,2
8034,test/HUVEC-20/Plate2/B08_s1,2
8035,test/HUVEC-20/Plate2/B09_s1,2
8036,test/HUVEC-20/Plate2/B10_s1,2
8037,test/HUVEC-20/Plate2/B11_s1,2
8038,test/HUVEC-20/Plate2/B12_s1,2
8039,test/HUVEC-20/Plate2/B13_s1,2
8040,test/HUVEC-20/Plate2/B14_s1,2
8041,test/HUVEC-20/Plate2/B15_s1,2
8042,test/HUVEC-20/Plate2/B16_s1,2
8043,test/HUVEC-20/Plate2/B17_s1,2
8044,test/HUVEC-20/Plate2/B18_s1,2
8045,test/HUVEC-20/Plate2/B19_s1,2
8046,test/HUVEC-20/Plate2/B20_s1,2
8047,test/HUVEC-20/Plate2/B21_s1,2
8048,test/HUVEC-20/Plate2/B22_s1,2
8049,test/HUVEC-20/Plate2/B23_s1,2
8050,test/HUVEC-20/Plate2/C02_s1,2
8051,test/HUVEC-20/Plate2/C04_s1,2
8052,test/HUVEC-20/Plate2/C05_s1,2
8053,test/HUVEC-20/Plate2/C06_s1,2
8054,test/HUVEC-20/Plate2/C08_s1,2
8055,test/HUVEC-20/Plate2/C09_s1,2
8056,test/HUVEC-20/Plate2/C10_s1,2
8057,test/HUVEC-20/Plate2/C12_s1,2
8058,test/HUVEC-20/Plate2/C13_s1,2
8059,test/HUVEC-20/Plate2/C14_s1,2
8060,test/HUVEC-20/Plate2/C16_s1,2
8061,test/HUVEC-20/Plate2/C17_s1,2
8062,test/HUVEC-20/Plate2/C18_s1,2
8063,test/HUVEC-20/Plate2/C20_s1,2
8064,test/HUVEC-20/Plate2/C21_s1,2
8065,test/HUVEC-20/Plate2/C23_s1,2
8066,test/HUVEC-20/Plate2/D02_s1,2
8067,test/HUVEC-20/Plate2/D03_s1,2
8068,test/HUVEC-20/Plate2/D04_s1,2
8069,test/HUVEC-20/Plate2/D05_s1,2
8070,test/HUVEC-20/Plate2/D06_s1,2
8071,test/HUVEC-20/Plate2/D07_s1,2
8072,test/HUVEC-20/Plate2/D08_s1,2
8073,test/HUVEC-20/Plate2/D09_s1,2
8074,test/HUVEC-20/Plate2/D10_s1,2
8075,test/HUVEC-20/Plate2/D11_s1,2
8076,test/HUVEC-20/Plate2/D12_s1,2
8077,test/HUVEC-20/Plate2/D13_s1,2
8078,test/HUVEC-20/Plate2/D14_s1,2
8079,test/HUVEC-20/Plate2/D15_s1,2
8080,test/HUVEC-20/Plate2/D16_s1,2
8081,test/HUVEC-20/Plate2/D17_s1,2
8082,test/HUVEC-20/Plate2/D18_s1,2
8083,test/HUVEC-20/Plate2/D19_s1,2
8084,test/HUVEC-20/Plate2/D20_s1,2
8085,test/HUVEC-20/Plate2/D21_s1,2
8086,test/HUVEC-20/Plate2/D22_s1,2
8087,test/HUVEC-20/Plate2/D23_s1,2
8088,test/HUVEC-20/Plate2/E02_s1,2
8089,test/HUVEC-20/Plate2/E03_s1,2
8090,test/HUVEC-20/Plate2/E04_s1,2
8091,test/HUVEC-20/Plate2/E05_s1,2
8092,test/HUVEC-20/Plate2/E06_s1,2
8093,test/HUVEC-20/Plate2/E07_s1,2
8094,test/HUVEC-20/Plate2/E08_s1,2
8095,test/HUVEC-20/Plate2/E09_s1,2
8096,test/HUVEC-20/Plate2/E10_s1,2
8097,test/HUVEC-20/Plate2/E11_s1,2
8098,test/HUVEC-20/Plate2/E12_s1,2
8099,test/HUVEC-20/Plate2/E13_s1,2
8100,test/HUVEC-20/Plate2/E14_s1,2
8101,test/HUVEC-20/Plate2/E15_s1,2
8102,test/HUVEC-20/Plate2/E16_s1,2
8103,test/HUVEC-20/Plate2/E17_s1,2
8104,test/HUVEC-20/Plate2/E18_s1,2
8105,test/HUVEC-20/Plate2/E19_s1,2
8106,test/HUVEC-20/Plate2/E20_s1,2
8107,test/HUVEC-20/Plate2/E21_s1,2
8108,test/HUVEC-20/Plate2/E22_s1,2
8109,test/HUVEC-20/Plate2/E23_s1,2
8110,test/HUVEC-20/Plate2/F02_s1,2
8111,test/HUVEC-20/Plate2/F04_s1,2
8112,test/HUVEC-20/Plate2/F05_s1,2
8113,test/HUVEC-20/Plate2/F06_s1,2
8114,test/HUVEC-20/Plate2/F08_s1,2
8115,test/HUVEC-20/Plate2/F09_s1,2
8116,test/HUVEC-20/Plate2/F10_s1,2
8117,test/HUVEC-20/Plate2/F12_s1,2
8118,test/HUVEC-20/Plate2/F13_s1,2
8119,test/HUVEC-20/Plate2/F14_s1,2
8120,test/HUVEC-20/Plate2/F16_s1,2
8121,test/HUVEC-20/Plate2/F17_s1,2
8122,test/HUVEC-20/Plate2/F18_s1,2
8123,test/HUVEC-20/Plate2/F20_s1,2
8124,test/HUVEC-20/Plate2/F21_s1,2
8125,test/HUVEC-20/Plate2/F23_s1,2
8126,test/HUVEC-20/Plate2/G02_s1,2
8127,test/HUVEC-20/Plate2/G03_s1,2
8128,test/HUVEC-20/Plate2/G04_s1,2
8129,test/HUVEC-20/Plate2/G05_s1,2
8130,test/HUVEC-20/Plate2/G06_s1,2
8131,test/HUVEC-20/Plate2/G07_s1,2
8132,test/HUVEC-20/Plate2/G08_s1,2
8133,test/HUVEC-20/Plate2/G09_s1,2
8134,test/HUVEC-20/Plate2/G10_s1,2
8135,test/HUVEC-20/Plate2/G11_s1,2
8136,test/HUVEC-20/Plate2/G12_s1,2
8137,test/HUVEC-20/Plate2/G13_s1,2
8138,test/HUVEC-20/Plate2/G14_s1,2
8139,test/HUVEC-20/Plate2/G15_s1,2
8140,test/HUVEC-20/Plate2/G16_s1,2
